"Email.x","Unique Clicks","Total Clicks","Link Name","JobID","Date","Campaign","Email.y","Sent","Open.Rate","Deliverability.Rate","Unique.Click.Through.Rate","CTOR","Opens","Delivered","Unique_Click_Throughs"
"FA20 Search 1J21 — Email 03",0,0,"https://twitter.com/usouthernmaine","790440",2020-01-09,"Junior","03",16838,20.12,97.79,2.92,14.2,3388,16466,481
"FA20 Search 1J21 — Email 03",0,0,"https://www.linkedin.com/school/university-of-southern-maine","790440",2020-01-09,"Junior","03",16838,20.12,97.79,2.92,14.2,3388,16466,481
"FA20 Search 1J21 — Email 03",0,0,"https://youtube.com/user/usouthernmaine","790440",2020-01-09,"Junior","03",16838,20.12,97.79,2.92,14.2,3388,16466,481
"FA20 Search 1J21 — Email 03",2921,3340,"Totals","790440",2020-01-09,"Junior","03",16838,20.12,97.79,2.92,14.2,3388,16466,481
"FA20 Search 1J21 — Email 04",524,539,"https://usm.maine.edu/office-of-admissions/contact-us?id=%%ContactId%%&k=%%AccessKey%%","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",312,322,"http://usm.maine.edu","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",308,318,"https://usm.maine.edu/scholarships","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",305,305,"https://usm.maine.edu/office-of-admissions/financial-aid-video","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",160,160,"https://usm.maine.edu/office-of-admissions/promise-scholarship-video","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",157,167,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",139,142,"https://usm.maine.edu/visit#virtualtour","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",136,197,"http://twitter.com/USouthernMaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",136,162,"http://instagram.com/USouthernMaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",136,140,"http://facebook.com/USouthernMaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",135,135,"http://youtube.com/user/USouthernMaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",26,75,"Unsubscribe","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",2,2,"http://usm.maine.edu/high-school-students","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec91c717563017c&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec91c717563017c&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"http://linkedin.com/edu/school?id=18589","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"http://view.e-usm.maine.edu/?j=fec91c717563017c&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=fec91c717563017c&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"https://facebook.com/usouthernmaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"https://instagram.com/usouthernmaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"https://twitter.com/usouthernmaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"https://usm.maine.edu/high-school-students","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"https://www.linkedin.com/school/university-of-southern-maine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",0,0,"https://youtube.com/user/usouthernmaine","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 04",2476,2664,"Totals","810751",2020-01-23,"Junior","04",16425,18.29,99.78,3.27,17.84,3004,16389,536
"FA20 Search 1J21 — Email 05",210,235,"https://usm.maine.edu/office-of-admissions/contact-us?id=%%ContactId%%&k=%%AccessKey%%","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",17,48,"Unsubscribe","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",8,11,"https://usm.maine.edu/visit#virtualtour","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",6,16,"http://usm.maine.edu","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",5,7,"http://view.e-usm.maine.edu/?j=fec41c7377610d7d&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",4,14,"https://usm.maine.edu/sustainability/ecorep","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",4,14,"https://usm.maine.edu/sustainability/recycling","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",4,4,"https://usm.maine.edu/environmental-science/overview","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",2,2,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",1,5,"http://facebook.com/USouthernMaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",1,3,"https://usm.maine.edu/maps-parking-transportation/bus","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",1,2,"http://instagram.com/USouthernMaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",1,2,"http://linkedin.com/edu/school?id=18589","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",1,2,"http://usm.maine.edu/high-school-students","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",1,2,"http://youtube.com/user/USouthernMaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",1,2,"https://usm.maine.edu/sustainability/sustainable-landscapes","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec41c7377610d7d&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec41c7377610d7d&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"http://twitter.com/USouthernMaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=fec41c7377610d7d&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"https://facebook.com/usouthernmaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"https://instagram.com/usouthernmaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"https://twitter.com/usouthernmaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"https://usm.maine.edu/high-school-students","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"https://www.linkedin.com/school/university-of-southern-maine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",0,0,"https://youtube.com/user/usouthernmaine","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 05",267,369,"Totals","832590",2020-02-06,"Junior","05",16371,16.7,99.82,1.53,9.14,2734,16342,250
"FA20 Search 1J21 — Email 06",219,234,"https://usm.maine.edu/office-of-admissions/contact-us?id=%%ContactId%%&k=%%AccessKey%%","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",23,69,"Unsubscribe","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",5,15,"https://usm.maine.edu/office-of-admissions/video-partnership-iceland-universities","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",5,5,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",4,14,"http://usm.maine.edu","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",4,14,"https://usm.maine.edu/international/study-abroad","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",3,3,"https://usm.maine.edu/honors/honors-abroad-overview","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",3,3,"https://usm.maine.edu/visit#virtualtour","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",3,3,"https://usm.secure.force.com/events/#/esr?cid=%%ContactId%%&k=%%AccessKey%%&eid=a0P3k00000gO4C4EAK","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",2,2,"http://facebook.com/USouthernMaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",2,2,"http://usm.maine.edu/high-school-students","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",1,1,"http://instagram.com/USouthernMaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",1,1,"http://linkedin.com/edu/school?id=18589","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",1,1,"http://twitter.com/USouthernMaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",1,1,"http://view.e-usm.maine.edu/?j=febf1c777261067e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",1,1,"http://youtube.com/user/USouthernMaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=febf1c777261067e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=febf1c777261067e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=febf1c777261067e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"https://facebook.com/usouthernmaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"https://instagram.com/usouthernmaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"https://twitter.com/usouthernmaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"https://usm.maine.edu/high-school-students","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"https://usm.maine.edu/office-of-admissions/partnership-between-usm-and-iceland-universities","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"https://www.linkedin.com/school/university-of-southern-maine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",0,0,"https://youtube.com/user/usouthernmaine","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 06",278,369,"Totals","877523",2020-03-04,"Junior","06",16747,17.1,97.49,1.58,9.01,2864,16327,258
"FA20 Search 1J21 — Email 07",216,229,"https://usm.maine.edu/office-of-admissions/contact-us?id=%%ContactId%%&k=%%AccessKey%%","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",21,65,"Unsubscribe","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",7,17,"https://usm.maine.edu/office-of-admissions/new-england-regional-tuition-program","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",4,14,"http://usm.maine.edu","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",4,11,"https://usm.maine.edu/advising/fifteen-finish","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",3,8,"https://usm.secure.force.com/events/#/esr?cid=%%ContactId%%&k=%%AccessKey%%&eid=a0P3k00000gO4C4EAK","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",3,3,"https://usm.maine.edu/visit#virtualtour","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",2,7,"https://usm.maine.edu/advising/services","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",2,7,"https://usm.maine.edu/core/usm-core-curriculum#sequencing","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",2,2,"http://view.e-usm.maine.edu/?j=fec31c7975610679&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",1,1,"http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec31c7975610679&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",1,1,"http://facebook.com/USouthernMaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",1,1,"http://instagram.com/USouthernMaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",1,1,"http://twitter.com/USouthernMaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",1,1,"http://usm.maine.edu/high-school-students","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec31c7975610679&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"http://linkedin.com/edu/school?id=18589","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"http://view.e-usm.maine.edu/ftaf.aspx?j=fec31c7975610679&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"http://youtube.com/user/USouthernMaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"https://facebook.com/usouthernmaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"https://instagram.com/usouthernmaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"https://twitter.com/usouthernmaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"https://usm.maine.edu/high-school-students","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"https://www.linkedin.com/school/university-of-southern-maine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",0,0,"https://youtube.com/user/usouthernmaine","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
"FA20 Search 1J21 — Email 07",269,368,"Totals","890524",2020-03-11,"Junior","07",16693,17.18,97.55,1.53,8.68,2868,16284,249
