Job ID,Name,Date/Time Sent,Status,Emails Sent,Open Rate,Deliverability Rate,Unique Click-Through Rate
"890524","FA20 Search 1J21 — Email 07","3/11/2020 6:01 PM","Complete","16693","17.1825104396954065","97.5498712034984724","1.5291083271923360"
"877523","FA20 Search 1J21 — Email 06","3/4/2020 6:01 PM","Complete","16747","17.1005083603846389","97.4920881351883920","1.5802045691186378"
"832590","FA20 Search 1J21 — Email 05","2/6/2020 6:01 PM","Complete","16371","16.6993024109656101","99.8228574919064199","1.5298005140129727"
"810751","FA20 Search 1J21 — Email 04","1/23/2020 6:01 PM","Complete","16425","18.2866556836902801","99.7808219178082192","3.2704863017877845"
"790440","FA20 Search 1S20 — Email 03","1/9/2020 6:01 PM","Complete","16838","20.1202477833110652","97.7907114859246941","2.9150977772379449"
"761147","FA20 Search 1J21 — Email 02","12/19/2019 6:01 PM","Complete","16986","20.2312138728323699","97.7746379371246909","2.7516859344894027"
"742137","FA20 Search 1J21 — Email 01","12/6/2019 3:45 PM","Complete","17059","22.9902284035729273","97.7841608535084120","3.3151489718841796"
"","","","","117119","18.9613977775267818","98.2735508329135324","2.4179605028801793"
